´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-05,3.2407,3.2562,3.287,3.2022,3.2407,8627149,36131608.3,0,0,4.1881,0.1515,23922651328.8,N/A,23924240743.2,5695869364,0,5696247796,14.6999,1.0624,0.2744,19.3551,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-06,3.2407,3.2407,3.2484,3.1944,3.2099,6661668,27834858.6,-0.0309,-0.9524,4.1784,0.117,23694816554.24,N/A,23696390831.36,5695869364,0,5696247796,14.5599,1.0523,0.2718,19.1707,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-07,3.2099,3.2253,3.2253,3.1636,3.1867,5578170,23077197.4,-0.0231,-0.7212,4.1371,0.0979,23523940473.32,N/A,23525503397.48,5695869364,0,5696247796,14.4549,1.0447,0.2698,19.0325,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-08,3.1867,3.1944,3.2253,3.179,3.2099,6002999,24933417.2,0.0231,0.7264,4.1535,0.1054,23694816554.24,N/A,23696390831.36,5695869364,0,5696247796,14.5599,1.0523,0.2718,19.1707,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-09,3.2099,3.1867,3.2099,3.1481,3.1636,6263065,25752864.2,-0.0463,-1.4423,4.1119,0.11,23353064392.4,N/A,23354615963.6,5695869364,0,5696247796,14.3499,1.0371,0.2678,18.8942,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-12,3.1636,3.1713,3.179,3.1173,3.1173,4743122,19294887.5,-0.0463,-1.4634,4.068,0.0833,23011312230.56,N/A,23012841095.84,5695869364,0,5696247796,14.1399,1.0219,0.2639,18.6177,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-13,3.1173,3.1018,3.1327,3.071,3.0787,9459275,37942952.6,-0.0386,-1.2376,4.0112,0.1661,22726518762.36,N/A,22728028706.04,5695869364,0,5696247796,13.9649,1.0093,0.2606,18.3873,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-14,3.0787,3.071,3.0864,3.0478,3.0555,5425829,21585050.4,-0.0231,-0.7519,3.9782,0.0953,22555642681.44,N/A,22557141272.16,5695869364,0,5696247796,13.8599,1.0017,0.2587,18.2491,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-15,3.0555,3.0478,3.0555,2.9475,2.963,8895226,34494606.8,-0.0926,-3.0303,3.8779,0.1562,21872138357.76,N/A,21873591536.64,5695869364,0,5696247796,13.4399,0.9713,0.2509,17.6961,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-16,2.963,2.9707,3.0092,2.9321,3.0015,7530818,28994085.3,0.0386,1.3021,3.8501,0.1322,22156931825.96,N/A,22158403926.44,5695869364,0,5696247796,13.6149,0.984,0.2541,17.9265,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-19,3.0015,2.9861,3.0015,2.8549,2.9398,11472421,43208045.9,-0.0617,-2.0566,3.7663,0.2014,21701262276.84,N/A,21702704102.76,5695869364,0,5696247796,13.3349,0.9637,0.2489,17.5578,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-20,2.9398,2.9321,2.963,2.8781,2.8858,9571212,36286937.1,-0.054,-1.8373,3.7913,0.168,21302551421.36,N/A,21303966757.04,5695869364,0,5696247796,13.0899,0.946,0.2443,17.2352,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-21,2.8858,2.9244,2.9398,2.8858,2.8935,8570735,32397866.2,0.0077,0.2674,3.7801,0.1505,21359510115,N/A,21360929235,5695869364,0,5696247796,13.1249,0.9486,0.245,17.2813,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-22,2.8935,2.8935,2.9089,2.8318,2.8858,9056803,33636883.4,-0.0077,-0.2667,3.714,0.159,21302551421.36,N/A,21303966757.04,5695869364,0,5696247796,13.0899,0.946,0.2443,17.2352,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-23,2.8858,2.8858,2.9321,2.8626,2.9012,7435994,27911767.6,0.0154,0.5348,3.7536,0.1306,21416468808.64,N/A,21417891712.96,5695869364,0,5696247796,13.1599,0.9511,0.2456,17.3274,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-26,2.9012,2.8858,2.963,2.8626,2.9012,9358339,35399805.1,0,0,3.7827,0.1643,21416468808.64,N/A,21417891712.96,5695869364,0,5696247796,13.1599,0.9511,0.2456,17.3274,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-27,2.9012,2.9089,2.9244,2.8626,2.8626,7885182,29471094.1,-0.0386,-1.3298,3.7375,0.1384,21131675340.44,N/A,21133079323.16,5695869364,0,5696247796,12.9849,0.9385,0.2424,17.097,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-28,2.8626,2.8549,2.8935,2.8318,2.8858,7700161,28565940.9,0.0231,0.8086,3.7098,0.1352,21302551421.36,N/A,21303966757.04,5695869364,0,5696247796,13.0899,0.946,0.2443,17.2352,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-29,2.8858,2.8781,2.8935,2.8472,2.8626,5454057,20308602.6,-0.0231,-0.8021,3.7236,0.0958,21131675340.44,N/A,21133079323.16,5695869364,0,5696247796,12.9849,0.9385,0.2424,17.097,
000825.SZ,Ì«¸Ö²»Ðâ,2011-12-30,2.8626,2.8781,2.8935,2.8626,2.8781,7387103,27567702.7,0.0154,0.5391,3.7319,0.1297,21245592727.72,N/A,21247004279.08,5695869364,0,5696247796,13.0549,0.9435,0.2437,17.1891,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-04,2.8781,2.8935,2.9012,2.8318,2.8318,9210356,34168295.8,-0.0463,-1.6086,3.7098,0.1617,20903757466.07,N/A,20905229411.32,5695846721,0,5696247796,12.8449,0.9283,0.2173,-30.2848,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-05,2.8318,2.8241,2.8241,2.7392,2.7701,9674187,34797629.5,-0.0617,-2.1798,3.597,0.1698,20448089728.39,N/A,20449529587.64,5695846721,0,5696247796,12.5649,0.9081,0.2125,-29.6247,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-06,2.7701,2.7469,2.7932,2.7392,2.7855,6726954,24109240.3,0.0154,0.5571,3.584,0.1181,20562006662.81,N/A,20563454543.56,5695846721,0,5696247796,12.6349,0.9132,0.2137,-29.7897,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-09,2.7855,2.7932,2.8704,2.7546,2.8704,12244545,44690941,0.0849,3.0471,3.6499,0.215,21188549802.12,N/A,21190041801.12,5695846721,0,5696247796,13.0199,0.941,0.2202,-30.6974,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-10,2.8704,2.8704,2.9784,2.8395,2.9707,18822795,71030854.6,0.1003,3.4946,3.7737,0.3305,21929009875.85,N/A,21930554014.6,5695846721,0,5696247796,13.4749,0.9739,0.2279,-31.7702,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-11,2.9707,2.963,3.0401,2.9244,2.9784,18789369,72932026.2,0.0077,0.2597,3.8816,0.3299,21985968343.06,N/A,21987516492.56,5695846721,0,5696247796,13.5099,0.9764,0.2285,-31.8527,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-12,2.9784,2.963,3.0015,2.9321,2.9398,11861177,45624158.5,-0.0386,-1.2953,3.8465,0.2082,21701176007.01,N/A,21702704102.76,5695846721,0,5696247796,13.3349,0.9637,0.2256,-31.4401,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-13,2.9398,2.9552,2.963,2.8549,2.8626,14442568,54256641.3,-0.0772,-2.6247,3.7567,0.2536,21131591334.91,N/A,21133079323.16,5695846721,0,5696247796,12.9849,0.9385,0.2196,-30.6149,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-16,2.8626,2.8626,2.8781,2.8318,2.8395,9443064,34985318.2,-0.0231,-0.8086,3.7049,0.1658,20960715933.28,N/A,20962191889.28,5695846721,0,5696247796,12.8799,0.9309,0.2179,-30.3674,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-17,2.8395,2.8241,3.017,2.8241,3.0015,15808385,60135317,0.162,5.7065,3.804,0.2775,22156843744.69,N/A,22158403926.44,5695846721,0,5696247796,13.6149,0.984,0.2303,-32.1003,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-18,3.0015,3.0015,3.0324,2.9398,2.9398,17167300,66410363,-0.0617,-2.0566,3.8684,0.3014,21701176007.01,N/A,21702704102.76,5695846721,0,5696247796,13.3349,0.9637,0.2256,-31.4401,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-19,2.9398,2.9552,3.0247,2.9398,3.0247,20063520,77901600.4,0.0849,2.8871,3.8827,0.3522,22327719146.32,N/A,22329291360.32,5695846721,0,5696247796,13.7199,0.9916,0.2321,-32.3478,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-20,3.0247,3.0324,3.0401,2.9861,3.0401,12115607,47418264.6,0.0154,0.5102,3.9138,0.2127,22441636080.74,N/A,22443216316.24,5695846721,0,5696247796,13.7899,0.9966,0.2332,-32.5129,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-30,3.0401,3.0401,3.071,2.9552,2.9784,12692966,49253909.3,-0.0617,-2.0305,3.8804,0.2228,21985968343.06,N/A,21987516492.56,5695846721,0,5696247796,13.5099,0.9764,0.2285,-31.8527,
000825.SZ,Ì«¸Ö²»Ðâ,2012-01-31,2.9784,2.9784,2.9861,2.9244,2.9707,10388826,39671022.2,-0.0077,-0.2591,3.8186,0.1824,21929009875.85,N/A,21930554014.6,5695846721,0,5696247796,13.4749,0.9739,0.2279,-31.7702,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-01,2.9707,2.9552,2.9784,2.9167,2.9321,9286397,35381901.8,-0.0386,-1.2987,3.8101,0.163,21644217539.8,N/A,21645741624.8,5695846721,0,5696247796,13.2999,0.9612,0.225,-31.3576,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-02,2.9321,2.9321,2.9861,2.9244,2.9707,7876863,30235241.7,0.0386,1.3158,3.8385,0.1383,21929009875.85,N/A,21930554014.6,5695846721,0,5696247796,13.4749,0.9739,0.2279,-31.7702,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-03,2.9707,2.963,2.9938,2.9475,2.9861,11188053,43104918.2,0.0154,0.5195,3.8528,0.1964,22042926810.27,N/A,22044478970.52,5695846721,0,5696247796,13.5449,0.9789,0.2291,-31.9352,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-06,2.9861,2.9938,3.0015,2.963,2.9784,9679570,37405729.6,-0.0077,-0.2584,3.8644,0.1699,21985968343.06,N/A,21987516492.56,5695846721,0,5696247796,13.5099,0.9764,0.2285,-31.8527,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-07,2.9784,2.963,2.9784,2.9167,2.9321,11220668,42815362.1,-0.0463,-1.5544,3.8158,0.197,21644217539.8,N/A,21645741624.8,5695846721,0,5696247796,13.2999,0.9612,0.225,-31.3576,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-08,2.9321,2.9398,3.0092,2.9089,2.9938,14045141,53990195.1,0.0617,2.1053,3.844,0.2466,22099885277.48,N/A,22101441448.48,5695846721,0,5696247796,13.5799,0.9815,0.2297,-32.0178,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-09,2.9938,2.9938,3.0401,2.9784,3.017,22897346,89414179.1,0.0231,0.7732,3.905,0.402,22270760679.11,N/A,22272328882.36,5695846721,0,5696247796,13.6849,0.989,0.2315,-32.2653,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-10,3.017,3.0092,3.0787,3.0092,3.0324,18481284,73092406.6,0.0154,0.5115,3.9549,0.3245,22384677613.53,N/A,22386253838.28,5695846721,0,5696247796,13.7549,0.9941,0.2327,-32.4304,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-13,3.0324,3.0092,3.0478,2.9861,3.0247,13380813,52307755.3,-0.0077,-0.2545,3.9092,0.2349,22327719146.32,N/A,22329291360.32,5695846721,0,5696247796,13.7199,0.9916,0.2321,-32.3478,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-14,3.0247,3.0247,3.0324,2.9784,3.0092,10023333,38987714.2,-0.0154,-0.5102,3.8897,0.176,22213802211.9,N/A,22215366404.4,5695846721,0,5696247796,13.6499,0.9865,0.2309,-32.1828,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-15,3.0092,2.9938,3.0633,2.9938,3.0478,13290705,52382790.7,0.0386,1.2821,3.9413,0.2333,22498594547.95,N/A,22500178794.2,5695846721,0,5696247796,13.8249,0.9992,0.2338,-32.5954,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-16,3.0478,3.0478,3.0633,3.0092,3.0324,12956977,51018795.8,-0.0154,-0.5063,3.9376,0.2275,22384677613.53,N/A,22386253838.28,5695846721,0,5696247796,13.7549,0.9941,0.2327,-32.4304,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-17,3.0324,3.0478,3.0633,3.0247,3.0401,8964461,35334607.2,0.0077,0.2545,3.9416,0.1574,22441636080.74,N/A,22443216316.24,5695846721,0,5696247796,13.7899,0.9966,0.2332,-32.5129,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-20,3.0401,3.0633,3.0787,3.0324,3.0401,10103435,40057870.4,0,0,3.9648,0.1774,22441636080.74,N/A,22443216316.24,5695846721,0,5696247796,13.7899,0.9966,0.2332,-32.5129,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-21,3.0401,3.0555,3.0555,2.9861,3.0478,10056277,39420850.1,0.0077,0.2538,3.92,0.1766,22498594547.95,N/A,22500178794.2,5695846721,0,5696247796,13.8249,0.9992,0.2338,-32.5954,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-22,3.0478,3.0324,3.0864,3.0247,3.0787,16986748,67302718.7,0.0309,1.0127,3.9621,0.2982,22726428416.79,N/A,22728028706.04,5695846721,0,5696247796,13.9649,1.0093,0.2362,-32.9255,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-23,3.0787,3.0864,3.1404,3.071,3.1096,22651937,91183848.4,0.0309,1.0025,4.0254,0.3977,22954262285.63,N/A,22955878617.88,5695846721,0,5696247796,14.1049,1.0194,0.2386,-33.2556,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-24,3.1096,3.0941,3.1559,3.0787,3.1481,23193266,93762721.7,0.0386,1.2407,4.0427,0.4072,23239054621.68,N/A,23240691007.68,5695846721,0,5696247796,14.2799,1.032,0.2415,-33.6682,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-27,3.1481,3.1481,3.233,3.1481,3.1867,26530177,110110598.8,0.0386,1.2255,4.1504,0.4658,23523846957.73,N/A,23525503397.48,5695846721,0,5696247796,14.4549,1.0447,0.2445,-34.0808,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-28,3.1867,3.1867,3.2407,3.1404,3.2176,28984384,119561016.5,0.0309,0.9685,4.125,0.5089,23751680826.57,N/A,23753353309.32,5695846721,0,5696247796,14.5949,1.0548,0.2469,-34.4108,
000825.SZ,Ì«¸Ö²»Ðâ,2012-02-29,3.2176,3.2022,3.2099,3.1636,3.1713,14856232,61284492.9,-0.0463,-1.4388,4.1252,0.2608,23409930023.31,N/A,23411578441.56,5695846721,0,5696247796,14.3849,1.0396,0.2433,-33.9157,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-01,3.1713,3.1559,3.179,3.1481,3.1559,7932753,32535300.2,-0.0154,-0.4866,4.1014,0.1393,23296013088.89,N/A,23297653485.64,5695846721,0,5696247796,14.3149,1.0346,0.2421,-33.7507,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-02,3.1559,3.1636,3.2022,3.1559,3.1944,9822082,40554439.2,0.0386,1.2225,4.1289,0.1724,23580805424.94,N/A,23582465875.44,5695846721,0,5696247796,14.4899,1.0472,0.2451,-34.1633,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-05,3.1944,3.2022,3.2099,3.1327,3.1404,18271758,74939771.4,-0.054,-1.6908,4.1014,0.3208,23182096154.47,N/A,23183728529.72,5695846721,0,5696247796,14.2449,1.0295,0.2409,-33.5856,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-06,3.1404,3.1404,3.1559,3.0941,3.1018,13378585,53979336.2,-0.0386,-1.2285,4.0348,0.2349,22897303818.42,N/A,22898916139.92,5695846721,0,5696247796,14.0699,1.0169,0.238,-33.173,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-07,3.1018,3.071,3.1481,3.0555,3.1018,12507590,50285191.5,0,0,4.0204,0.2196,22897303818.42,N/A,22898916139.92,5695846721,0,5696247796,14.0699,1.0169,0.238,-33.173,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-08,3.1018,3.1018,3.1404,3.0941,3.1173,12045281,48626168.9,0.0154,0.4975,4.0369,0.2115,23011220752.84,N/A,23012841095.84,5695846721,0,5696247796,14.1399,1.0219,0.2392,-33.3381,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-09,3.1173,3.1173,3.1327,3.0864,3.125,12178627,49064818.6,0.0077,0.2475,4.0288,0.2138,23068179220.05,N/A,23069803573.8,5695846721,0,5696247796,14.1749,1.0245,0.2398,-33.4206,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-12,3.125,3.125,3.1327,3.0787,3.0941,16010482,64360670.7,-0.0309,-0.9877,4.0199,0.2811,22840345351.21,N/A,22841953661.96,5695846721,0,5696247796,14.0349,1.0143,0.2374,-33.0905,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-13,3.0941,3.0941,3.125,3.0864,3.125,11918433,48063533.9,0.0309,0.9975,4.0327,0.2092,23068179220.05,N/A,23069803573.8,5695846721,0,5696247796,14.1749,1.0245,0.2398,-33.4206,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-14,3.125,3.1327,3.2022,3.0324,3.0478,39636893,161238630.6,-0.0772,-2.4691,4.0679,0.6959,22498594547.95,N/A,22500178794.2,5695846721,0,5696247796,13.8249,0.9992,0.2338,-32.5954,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-15,3.0478,3.0478,3.0633,3.0015,3.0092,23354521,91312608.5,-0.0386,-1.2658,3.9098,0.41,22213802211.9,N/A,22215366404.4,5695846721,0,5696247796,13.6499,0.9865,0.2309,-32.1828,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-16,3.0092,3.0092,3.0324,2.9861,3.0247,12913182,50380822.8,0.0154,0.5128,3.9015,0.2267,22327719146.32,N/A,22329291360.32,5695846721,0,5696247796,13.7199,0.9916,0.2321,-32.3478,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-19,3.0247,3.017,3.0555,2.9861,3.0478,15796859,61905874.8,0.0231,0.7653,3.9189,0.2773,22498594547.95,N/A,22500178794.2,5695846721,0,5696247796,13.8249,0.9992,0.2338,-32.5954,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-20,3.0478,3.0324,3.071,3.0015,3.0247,14677025,57801813.3,-0.0231,-0.7595,3.9383,0.2577,22327719146.32,N/A,22329291360.32,5695846721,0,5696247796,13.7199,0.9916,0.2321,-32.3478,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-21,3.0247,3.0324,3.0555,3.0092,3.0555,11650575,45826296.2,0.0309,1.0204,3.9334,0.2045,22555553015.16,N/A,22557141272.16,5695846721,0,5696247796,13.8599,1.0017,0.2344,-32.6779,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-22,3.0555,3.0555,3.0555,3.017,3.0247,7026739,27592090.1,-0.0309,-1.0101,3.9267,0.1234,22327719146.32,N/A,22329291360.32,5695846721,0,5696247796,13.7199,0.9916,0.2321,-32.3478,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-23,3.0247,3.0092,3.0247,2.9861,3.0015,7922191,30889876,-0.0231,-0.7653,3.8992,0.1391,22156843744.69,N/A,22158403926.44,5695846721,0,5696247796,13.6149,0.984,0.2303,-32.1003,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-26,3.0015,3.0015,3.0092,2.9861,2.9938,4853953,18848168,-0.0077,-0.2571,3.8831,0.0852,22099885277.48,N/A,22101441448.48,5695846721,0,5696247796,13.5799,0.9815,0.2297,-32.0178,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-27,2.9938,3.0092,3.017,2.9784,2.9861,6043425,23468909.3,-0.0077,-0.2577,3.8834,0.1061,22042926810.27,N/A,22044478970.52,5695846721,0,5696247796,13.5449,0.9789,0.2291,-31.9352,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-28,2.9861,2.9861,2.9938,2.8163,2.8626,13901835,52340103.5,-0.1235,-4.1344,3.765,0.2441,21131591334.91,N/A,21133079323.16,5695846721,0,5696247796,12.9849,0.9385,0.2196,-30.6149,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-29,2.8626,2.8549,2.8549,2.7855,2.8086,9394003,34407437.9,-0.054,-1.8868,3.6627,0.1649,20732882064.44,N/A,20734341977.44,5695846721,0,5696247796,12.7399,0.9207,0.2155,-30.0373,
000825.SZ,Ì«¸Ö²»Ðâ,2012-03-30,2.8086,2.8009,2.8395,2.8009,2.8163,6447505,23558089.5,0.0077,0.2747,3.6538,0.1132,20789840531.65,N/A,20791304455.4,5695846721,0,5696247796,12.7749,0.9233,0.2161,-30.1198,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-05,2.8163,2.8163,2.8858,2.8086,2.8704,12457432,46023272.5,0.054,1.9178,3.6944,0.2187,21188549802.12,N/A,21190041801.12,5695846721,0,5696247796,13.0199,0.941,0.2202,-30.6974,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-06,2.8704,2.8626,2.9012,2.8549,2.8704,9592339,35680162.4,0,0,3.7197,0.1684,21188549802.12,N/A,21190041801.12,5695846721,0,5696247796,13.0199,0.941,0.2202,-30.6974,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-09,2.8704,2.8704,2.8935,2.8241,2.8626,7421360,27537774,-0.0077,-0.2688,3.7106,0.1303,21131591334.91,N/A,21133079323.16,5695846721,0,5696247796,12.9849,0.9385,0.2196,-30.6149,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-10,2.8626,2.8626,2.8704,2.8009,2.8704,8675025,31854162.5,0.0077,0.2695,3.6719,0.1523,21188549802.12,N/A,21190041801.12,5695846721,0,5696247796,13.0199,0.941,0.2202,-30.6974,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-11,2.8704,2.8472,2.8858,2.8318,2.8626,7438296,27534087.1,-0.0077,-0.2688,3.7017,0.1306,21131591334.91,N/A,21133079323.16,5695846721,0,5696247796,12.9849,0.9385,0.2196,-30.6149,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-12,2.8626,2.8549,2.9089,2.8549,2.9012,10245402,38299279.9,0.0386,1.3477,3.7382,0.1799,21416383670.96,N/A,21417891712.96,5695846721,0,5696247796,13.1599,0.9511,0.2226,-31.0275,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-13,2.9012,2.9012,2.9552,2.8781,2.9321,15013960,56767646.7,0.0309,1.0638,3.781,0.2636,21644217539.8,N/A,21645741624.8,5695846721,0,5696247796,11.9915,0.9612,0.225,-31.3576,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-16,2.9321,2.9089,2.9707,2.9012,2.9552,10460631,39883514.5,0.0231,0.7895,3.8127,0.1837,21815092941.43,N/A,21816629058.68,5695846721,0,5696247796,12.0862,0.9688,0.2267,-31.6052,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-17,2.9552,2.963,2.9938,2.9321,2.9552,10663111,40905404.6,0,0,3.8362,0.1872,21815092941.43,N/A,21816629058.68,5695846721,0,5696247796,12.0862,0.9688,0.2267,-31.6052,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-18,2.9552,2.9784,3.0015,2.9475,2.9938,11205122,43261403.6,0.0386,1.3055,3.8609,0.1967,22099885277.48,N/A,22101441448.48,5695846721,0,5696247796,12.244,0.9815,0.2297,-32.0178,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-19,2.9938,2.9861,2.9938,2.9552,2.9707,7032706,27098987.2,-0.0231,-0.7732,3.8533,0.1235,21929009875.85,N/A,21930554014.6,5695846721,0,5696247796,12.1493,0.9739,0.2279,-31.7702,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-20,2.9707,2.9707,2.9861,2.9552,2.9784,9734173,37470755.4,0.0077,0.2597,3.8494,0.1709,21985968343.06,N/A,21987516492.56,5695846721,0,5696247796,12.1808,0.9764,0.2285,-31.8527,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-23,2.9784,2.9707,2.9861,2.9398,2.9475,9887280,37949078.5,-0.0309,-1.0363,3.8382,0.1736,21758134474.22,N/A,21759666580.72,5695846721,0,5696247796,12.0546,0.9663,0.2261,-31.5226,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-24,2.9475,2.9398,2.963,2.8858,2.9167,11224749,42499379.9,-0.0309,-1.0471,3.7862,0.1971,21530300605.38,N/A,21531816668.88,5695846721,0,5696247796,11.9284,0.9562,0.2238,-31.1926,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-25,2.9167,2.9089,2.9707,2.8935,2.9707,11242804,42800463.8,0.054,1.8519,3.8069,0.1974,21929009875.85,N/A,21930554014.6,5695846721,0,5696247796,12.1493,0.9739,0.2279,-31.7702,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-26,2.9707,2.9707,2.9861,2.9475,2.963,11878042,45664923.2,-0.0077,-0.2597,3.8445,0.2085,21872051408.64,N/A,21873591536.64,5695846721,0,5696247796,12.1177,0.9713,0.2273,-31.6877,
000825.SZ,Ì«¸Ö²»Ðâ,2012-04-27,2.963,2.9552,2.9938,2.9398,2.9707,10931321,42129410.9,0.0077,0.2604,3.854,0.1919,21929009875.85,N/A,21930554014.6,5695846721,0,5696247796,14.249,0.9337,0.2279,-31.7702,
000825.SZ,Ì«¸Ö²»Ðâ,2012-05-02,2.9707,2.9938,3.0401,2.9861,3.0324,19545893,76488823.6,0.0617,2.0779,3.9133,0.3432,22384677613.53,N/A,22386253838.28,5695846721,0,5696247796,14.5451,0.9531,0.2327,-32.4304,
000825.SZ,Ì«¸Ö²»Ðâ,2012-05-03,3.0324,3.0247,3.0555,3.0092,3.0324,10759687,42345775.2,0,0,3.9356,0.1889,22384677613.53,N/A,22386253838.28,5695846721,0,5696247796,14.5451,0.9531,0.2327,-32.4304,
000825.SZ,Ì«¸Ö²»Ðâ,2012-05-04,3.0324,3.0247,3.071,3.0247,3.0401,13049742,51661431.2,0.0077,0.2545,3.9588,0.2291,22441636080.74,N/A,22443216316.24,5695846721,0,5696247796,14.5821,0.9555,0.2332,-32.5129,
000825.SZ,Ì«¸Ö²»Ðâ,2012-05-07,3.0401,3.0324,3.0478,2.9938,3.017,19846549,77494345.8,-0.0231,-0.7614,3.9047,0.3484,22270760679.11,N/A,22272328882.36,5695846721,0,5696247796,14.4711,0.9482,0.2315,-32.2653,
