´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-11,1.0487,1.0462,1.0643,1.0371,1.0603,893177,18680127.6,0.0116,1.1042,20.9143,0.744,2528152333.2,N/A,8996832000,120045220,0,427200000,49.1367,6.3408,6.8645,-59.6048,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-12,1.0603,1.0558,1.0925,1.0512,1.0824,1835882,39347784.9,0.0222,2.0893,21.4326,1.5293,2580972230,N/A,9184800000,120045220,0,427200000,50.1633,6.4733,7.008,-60.8501,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-13,1.0824,1.0809,1.0865,1.0683,1.0759,892792,19126690.9,-0.0065,-0.6047,21.4235,0.7437,2565366351.4,N/A,9129264000,120045220,0,427200000,49.86,6.4341,6.9656,-60.4822,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-16,1.0759,1.026,1.0462,0.9762,0.9868,4318079,86504586.6,-0.0891,-8.2826,20.0331,3.597,2352886312,N/A,8373120000,120045220,0,427200000,45.7302,5.9012,6.3886,-55.4726,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-17,0.9868,0.9873,0.9989,0.9822,0.9888,1254722,24694071.1,0.002,0.2041,19.6809,1.0452,2357688120.8,N/A,8390208000,120045220,0,427200000,45.8236,5.9132,6.4017,-55.5859,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-18,0.9888,0.9938,1.0029,0.9853,0.9989,708975,14005364.7,0.0101,1.0183,19.7544,0.5906,2381697164.8,N/A,8475648000,120045220,0,427200000,46.2902,5.9735,6.4669,-56.1519,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-19,0.9989,0.9968,1.0245,0.9883,1.014,1198098,23959411.4,0.0151,1.5121,19.9979,0.998,2417710730.8,N/A,8603808000,120045220,0,427200000,46.9902,6.0638,6.5647,-57.001,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-20,1.014,1.0074,1.0215,1.0074,1.0145,485257,9773546.3,0.0005,0.0497,20.141,0.4042,2418911183,N/A,8608080000,120045220,0,427200000,47.0135,6.0668,6.5679,-57.0293,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-23,1.0145,1.0069,1.015,0.9792,1.0089,639505,12669075,-0.0055,-0.5459,19.8108,0.5327,2405706208.8,N/A,8561088000,120045220,0,427200000,46.7568,6.0337,6.5321,-56.7179,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-24,1.0089,0.9979,1.017,0.9953,1.0125,407824,8196871,0.0035,0.3493,20.099,0.3397,2414109374.2,N/A,8590992000,120045220,0,427200000,46.9202,6.0547,6.5549,-56.9161,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-25,1.0125,0.9968,1.025,0.9968,1.0114,556900,11172199.1,-0.001,-0.0995,20.0614,0.4639,2411708469.8,N/A,8582448000,120045220,0,427200000,46.8735,6.0487,6.5484,-56.8595,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-26,1.0114,1.0145,1.022,1.0084,1.017,823049,16604521.3,0.0055,0.5475,20.1744,0.6856,2424913444,N/A,8629440000,120045220,0,427200000,47.1302,6.0818,6.5842,-57.1708,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-27,1.017,1.0185,1.0266,1.0079,1.0084,535859,10796092.5,-0.0086,-0.8416,20.1473,0.4464,2404505756.6,N/A,8556816000,120045220,0,427200000,46.7335,6.0307,6.5288,-56.6896,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-30,1.0084,1.0084,1.022,1.0019,1.0049,604069,12122490,-0.0035,-0.3495,20.0681,0.5032,2396102591.2,N/A,8526912000,120045220,0,427200000,46.5702,6.0096,6.506,-56.4915,
300015.SZ,°®¶ûÑÛ¿Æ,2012-07-31,1.0049,1.0019,1.0245,0.9878,1.0145,591650,11867544.2,0.0096,0.9519,20.0584,0.4929,2418911183,N/A,8608080000,120045220,0,427200000,47.0135,6.0668,6.5679,-57.0293,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-01,1.0145,1.0069,1.0321,1.0039,1.012,584927,11820116.9,-0.0025,-0.2481,20.2078,0.4873,2412908922,N/A,8586720000,120045220,0,427200000,46.8968,6.0517,6.5516,-56.8878,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-02,1.012,1.0185,1.0276,1.0059,1.013,420140,8477024.5,0.001,0.0995,20.1767,0.35,2415309826.4,N/A,8595264000,120045220,0,427200000,46.9435,6.0578,6.5581,-56.9444,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-03,1.013,1.0155,1.0366,1.0074,1.0346,598748,12204994.6,0.0216,2.1372,20.3842,0.4988,2466929271,N/A,8778960000,120045220,0,427200000,47.9468,6.1872,6.6983,-58.1614,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-06,1.0346,1.0321,1.0467,1.024,1.0432,741067,15262107.6,0.0086,0.8273,20.5948,0.6173,2487336958.4,N/A,8851584000,120045220,0,427200000,48.3434,6.2384,6.7537,-58.6425,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-07,1.0432,1.0401,1.0558,1.0401,1.0512,687816,14326289,0.0081,0.7722,20.8287,0.573,2506544193.6,N/A,8919936000,120045220,0,427200000,48.7167,6.2866,6.8059,-59.0953,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-08,1.0512,1.0522,1.0547,1.0291,1.0356,450541,9322633.1,-0.0156,-1.4847,20.6921,0.3753,2469330175.4,N/A,8787504000,120045220,0,427200000,47.9934,6.1932,6.7048,-58.218,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-09,1.0356,1.0356,1.0537,1.0245,1.0477,573638,11884536,0.0121,1.1667,20.7178,0.4779,2498141028.2,N/A,8890032000,120045220,0,427200000,48.5534,6.2655,6.7831,-58.8972,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-10,1.0477,1.0406,1.0568,1.0336,1.0563,552866,11481177.2,0.0086,0.8169,20.7667,0.4605,2518548715.6,N/A,8962656000,120045220,0,427200000,48.95,6.3167,6.8385,-59.3784,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-13,1.0563,1.0467,1.0588,1.0321,1.0406,820003,17050947.7,-0.0156,-1.4776,20.7938,0.6831,2481334697.4,N/A,8830224000,120045220,0,427200000,48.2267,6.2234,6.7374,-58.501,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-14,1.0406,1.0406,1.0623,1.0371,1.0623,704788,14738584.5,0.0216,2.0803,20.9121,0.5871,2532954142,N/A,9013920000,120045220,0,427200000,49.23,6.3528,6.8776,-59.718,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-15,1.0623,1.0588,1.0678,1.0477,1.0512,533057,11227772.2,-0.0111,-1.0427,21.063,0.444,2506544193.6,N/A,8919936000,120045220,0,427200000,48.7167,6.2866,6.8059,-59.0953,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-16,1.0512,1.0512,1.0623,1.0371,1.0422,372504,7760422,-0.0091,-0.8621,20.8331,0.3103,2484936054,N/A,8843040000,120045220,0,427200000,48.2967,6.2324,6.7472,-58.5859,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-17,1.0422,1.0412,1.0462,1.013,1.024,468217,9570368.1,-0.0181,-1.7391,20.44,0.39,2441719774.8,N/A,8689248000,120045220,0,427200000,47.4568,6.124,6.6299,-57.567,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-20,1.024,1.014,1.0276,1.0069,1.023,305583,6160066.3,-0.001,-0.0983,20.1584,0.2546,2439318870.4,N/A,8680704000,120045220,0,427200000,47.4101,6.118,6.6233,-57.5104,
300015.SZ,°®¶ûÑÛ¿Æ,2012-08-21,1.023,1.023,1.0467,1.012,1.0422,556579,11478704.3,0.0191,1.8701,20.6237,0.4636,2484936054,N/A,8843040000,120045220,0,427200000,48.1427,6.3095,6.7472,-58.5859,
